transaccion_id,tarjeta_id,cliente_id,fecha,monto_ars,categoria,tipo,aprobada
TX000386,T00537,C0252,2024-01-06,33221.67,Entretenimiento,crédito,1
TX000387,T00546,C0256,2024-01-06,28366.03,Combustible,débito,1
TX000388,T00550,C0257,2024-01-06,5675.34,Servicios,débito,1
TX000389,T00605,C0285,2024-01-06,35548.14,Servicios,débito,1
TX000390,T00609,C0286,2024-01-06,62988.32,Entretenimiento,crédito,1
TX000391,T00610,C0287,2024-01-06,91419.23,Transferencia,débito,1
TX000392,T00624,C0294,2024-01-06,62859.7,Indumentaria,crédito,1
TX000393,T00660,C0313,2024-01-06,116711.63,Transferencia,débito,1
TX000394,T00681,C0320,2024-01-06,20107.14,Supermercado,débito,1
TX000395,T00691,C0325,2024-01-06,25559.3,Supermercado,débito,1
TX000396,T00708,C0337,2024-01-06,96796.68,Transferencia,débito,1
TX000397,T00775,C0364,2024-01-06,10515.06,Servicios,débito,1
TX000398,T00786,C0370,2024-01-06,10769.64,Servicios,débito,1
TX000399,T00794,C0375,2024-01-06,16427.14,Servicios,débito,1
TX000400,T00819,C0386,2024-01-06,64541.52,E-commerce,crédito,1
TX000401,T00863,C0405,2024-01-06,155888.18,Viajes,débito,1
TX000402,T00896,C0420,2024-01-06,4614.22,Servicios,débito,1
TX000403,T00897,C0421,2024-01-06,12345.89,Combustible,débito,1
TX000404,T00912,C0428,2024-01-06,45911.19,Salud,débito,1
TX000405,T00930,C0438,2024-01-06,261237.36,Transferencia,débito,0
TX000406,T00935,C0440,2024-01-06,120109.29,Supermercado,débito,1
TX000407,T01016,C0477,2024-01-06,17922.22,Restaurant,débito,1
TX000408,T01036,C0487,2024-01-06,13672.5,Combustible,débito,1
TX000409,T01097,C0515,2024-01-06,11687.45,Servicios,débito,1
TX000410,T01125,C0524,2024-01-06,117139.02,Transferencia,débito,1
TX000411,T01133,C0526,2024-01-06,27863.16,Combustible,crédito,1
TX000412,T01140,C0530,2024-01-06,15246.81,Servicios,débito,1
TX000413,T01151,C0536,2024-01-06,45427.89,Restaurant,crédito,1
TX000414,T01166,C0545,2024-01-06,45578.46,Entretenimiento,crédito,1
TX000415,T01189,C0556,2024-01-06,28170.67,Combustible,débito,1
TX000416,T01199,C0560,2024-01-06,158429.42,Viajes,débito,1
TX000417,T01208,C0565,2024-01-06,29184.52,Supermercado,débito,1
TX000418,T01208,C0565,2024-01-06,11161.88,Servicios,débito,1
TX000419,T01213,C0567,2024-01-06,50499.07,Restaurant,débito,1
TX000420,T01220,C0569,2024-01-06,49194.98,Restaurant,débito,1
TX000421,T01230,C0575,2024-01-06,36433.73,Combustible,débito,1
TX000422,T01231,C0577,2024-01-06,44017.64,Salud,débito,1
TX000423,T01236,C0581,2024-01-06,20898.04,Salud,débito,1
TX000424,T01293,C0608,2024-01-06,91082.77,Restaurant,débito,1
TX000425,T01340,C0630,2024-01-06,9073.24,Restaurant,crédito,1
TX000426,T01361,C0638,2024-01-06,191223.08,Indumentaria,crédito,1
TX000427,T01383,C0648,2024-01-06,15200.91,Supermercado,débito,1
TX000428,T01402,C0655,2024-01-06,235225.53,Indumentaria,débito,1
TX000429,T01474,C0691,2024-01-06,10357.87,Supermercado,débito,1
TX000430,T01474,C0691,2024-01-06,88734.43,Transferencia,débito,1
TX000431,T01478,C0693,2024-01-06,41667.15,Supermercado,débito,1
TX000432,T01525,C0713,2024-01-06,23339.94,Combustible,débito,1
TX000433,T01525,C0713,2024-01-06,8206.0,Servicios,débito,1
TX000434,T01567,C0730,2024-01-06,53248.77,Servicios,débito,1
TX000435,T01598,C0745,2024-01-06,88212.15,Supermercado,débito,0
TX000436,T01614,C0754,2024-01-06,18284.27,Servicios,débito,1
TX000437,T01671,C0779,2024-01-06,10515.38,Entretenimiento,crédito,1
TX000438,T01681,C0783,2024-01-06,240633.06,Viajes,crédito,1
TX000439,T01680,C0783,2024-01-06,124917.8,Restaurant,débito,1
TX000440,T01695,C0792,2024-01-06,7723.37,Entretenimiento,débito,1
TX000441,T01712,C0799,2024-01-06,44590.89,Restaurant,crédito,1
TX000442,T01739,C0812,2024-01-06,52595.62,Supermercado,débito,1
TX000443,T01741,C0812,2024-01-06,63256.35,Combustible,crédito,1
TX000444,T01747,C0815,2024-01-06,24862.07,E-commerce,crédito,1
TX000445,T01791,C0841,2024-01-06,26238.13,Salud,débito,1
TX000446,T01812,C0850,2024-01-06,5250.07,Servicios,débito,1
TX000447,T01896,C0892,2024-01-06,13136.27,E-commerce,crédito,0
TX000448,T01910,C0900,2024-01-06,108062.45,Supermercado,débito,1
TX000449,T01937,C0914,2024-01-06,37901.05,Salud,débito,1
TX000450,T01945,C0919,2024-01-06,6802.42,Servicios,débito,0
TX000451,T01991,C0940,2024-01-06,26292.12,Combustible,crédito,1
TX000452,T01995,C0942,2024-01-06,25655.59,Combustible,débito,1
TX000453,T02009,C0948,2024-01-06,11548.68,Supermercado,débito,1
TX000454,T02010,C0949,2024-01-06,101056.32,Supermercado,débito,1
TX000455,T02013,C0950,2024-01-06,165692.93,Salud,crédito,1
TX000456,T02070,C0982,2024-01-06,63816.83,Supermercado,débito,1
TX000457,T02075,C0983,2024-01-06,8100.27,Entretenimiento,crédito,1
TX000458,T02103,C0998,2024-01-06,13068.42,Supermercado,débito,0
TX000459,T00033,C0014,2024-01-07,191197.38,Viajes,crédito,1
TX000460,T00045,C0020,2024-01-07,51026.7,Combustible,débito,1
TX000461,T00071,C0031,2024-01-07,24731.46,Restaurant,débito,1
TX000462,T00074,C0033,2024-01-07,19078.36,Entretenimiento,débito,1
TX000463,T00113,C0053,2024-01-07,26496.25,Entretenimiento,crédito,1
TX000464,T00151,C0069,2024-01-07,8139.11,Restaurant,crédito,1
TX000465,T00269,C0116,2024-01-07,14219.87,Restaurant,débito,1
TX000466,T00271,C0117,2024-01-07,19804.03,Salud,débito,1
TX000467,T00314,C0140,2024-01-07,12237.55,Entretenimiento,crédito,1
TX000468,T00329,C0147,2024-01-07,13142.91,Combustible,débito,1
TX000469,T00450,C0209,2024-01-07,15377.3,Entretenimiento,crédito,1
TX000470,T00480,C0221,2024-01-07,19060.68,Restaurant,débito,1
TX000471,T00481,C0222,2024-01-07,19873.88,Supermercado,débito,1
TX000472,T00489,C0228,2024-01-07,12990.68,Servicios,débito,1
TX000473,T00500,C0233,2024-01-07,9550.11,Servicios,débito,1
TX000474,T00508,C0238,2024-01-07,52272.65,Transferencia,débito,1
TX000475,T00550,C0257,2024-01-07,31671.15,Combustible,débito,1
TX000476,T00600,C0283,2024-01-07,180803.41,Transferencia,débito,1
TX000477,T00661,C0313,2024-01-07,17583.88,Servicios,crédito,1
TX000478,T00693,C0326,2024-01-07,26553.62,Restaurant,débito,0
TX000479,T00695,C0328,2024-01-07,200689.28,Viajes,crédito,1
TX000480,T00708,C0337,2024-01-07,65827.52,Transferencia,débito,1
TX000481,T00754,C0354,2024-01-07,29088.64,Combustible,débito,1
TX000482,T00760,C0357,2024-01-07,36307.12,Restaurant,débito,1
TX000483,T00764,C0359,2024-01-07,39073.31,Restaurant,débito,1
TX000484,T00772,C0362,2024-01-07,46987.16,Combustible,débito,1
TX000485,T00816,C0385,2024-01-07,51235.17,Supermercado,débito,1
TX000486,T00873,C0409,2024-01-07,19194.24,Supermercado,débito,1
TX000487,T00882,C0414,2024-01-07,9701.14,Indumentaria,débito,1
TX000488,T00909,C0427,2024-01-07,16959.21,Combustible,débito,1
TX000489,T00950,C0446,2024-01-07,65686.5,Supermercado,débito,1
TX000490,T00962,C0452,2024-01-07,8865.54,Supermercado,débito,1
TX000491,T01022,C0481,2024-01-07,20763.5,Servicios,débito,1
TX000492,T01039,C0489,2024-01-07,15114.26,Salud,débito,1
TX000493,T01063,C0500,2024-01-07,47895.61,Salud,débito,1
TX000494,T01079,C0507,2024-01-07,8199.04,Servicios,débito,1
TX000495,T01100,C0516,2024-01-07,34872.16,Combustible,débito,1
TX000496,T01128,C0524,2024-01-07,91746.53,Indumentaria,crédito,1
TX000497,T01132,C0526,2024-01-07,181598.78,Transferencia,débito,1
TX000498,T01163,C0544,2024-01-07,29091.54,Supermercado,débito,1
TX000499,T01166,C0545,2024-01-07,87502.29,Restaurant,crédito,1
TX000500,T01169,C0547,2024-01-07,23287.38,Supermercado,débito,1
TX000501,T01177,C0549,2024-01-07,75143.75,Entretenimiento,crédito,1
TX000502,T01203,C0561,2024-01-07,26815.43,Supermercado,crédito,1
TX000503,T01248,C0586,2024-01-07,17933.23,Supermercado,débito,1
TX000504,T01308,C0614,2024-01-07,60544.18,Restaurant,crédito,1
TX000505,T01387,C0650,2024-01-07,61292.22,Supermercado,débito,1
TX000506,T01396,C0653,2024-01-07,106246.93,Transferencia,débito,0
TX000507,T01403,C0655,2024-01-07,127131.85,Indumentaria,crédito,1
TX000508,T01410,C0659,2024-01-07,47831.51,Combustible,crédito,1
TX000509,T01428,C0667,2024-01-07,151517.97,Supermercado,crédito,1
TX000510,T01434,C0670,2024-01-07,143882.78,Restaurant,débito,1
TX000511,T01434,C0670,2024-01-07,100726.54,Supermercado,débito,1
TX000512,T01478,C0693,2024-01-07,54629.14,Viajes,débito,1
TX000513,T01582,C0736,2024-01-07,52522.81,Viajes,débito,1
TX000514,T01611,C0752,2024-01-07,90316.1,Restaurant,débito,1
TX000515,T01621,C0756,2024-01-07,60224.01,Supermercado,crédito,1
TX000516,T01633,C0764,2024-01-07,98846.32,Salud,débito,1
TX000517,T01675,C0781,2024-01-07,23678.99,Servicios,débito,1
TX000518,T01715,C0801,2024-01-07,400219.29,Viajes,débito,1
TX000519,T01762,C0823,2024-01-07,26535.48,Viajes,crédito,1
TX000520,T01801,C0846,2024-01-07,8853.9,Combustible,débito,1
TX000521,T01823,C0856,2024-01-07,8210.35,Servicios,débito,1
TX000522,T01847,C0869,2024-01-07,29197.56,E-commerce,crédito,1
TX000523,T01862,C0877,2024-01-07,49524.9,Restaurant,débito,1
TX000524,T01869,C0879,2024-01-07,52198.21,Indumentaria,crédito,1
TX000525,T01905,C0898,2024-01-07,46595.62,Indumentaria,crédito,1
TX000526,T01918,C0902,2024-01-07,101701.7,Viajes,crédito,1
TX000527,T01925,C0905,2024-01-07,26355.4,Supermercado,crédito,0
TX000528,T01926,C0906,2024-01-07,4037.19,Indumentaria,débito,1
TX000529,T01958,C0926,2024-01-07,68156.38,Viajes,débito,1
TX000530,T01963,C0929,2024-01-07,19537.14,Supermercado,débito,1
TX000531,T01975,C0934,2024-01-07,37570.88,Restaurant,crédito,1
TX000532,T01995,C0942,2024-01-07,46456.1,Supermercado,débito,1
TX000533,T02039,C0963,2024-01-07,84645.41,Restaurant,débito,1
TX000534,T02067,C0980,2024-01-07,26092.23,Servicios,débito,1
TX000535,T02095,C0995,2024-01-07,68149.14,Salud,débito,1
TX000536,T00005,C0002,2024-01-08,12898.22,Indumentaria,débito,1
TX000537,T00102,C0048,2024-01-08,48474.42,Supermercado,débito,1
TX000538,T00108,C0051,2024-01-08,79887.95,Viajes,crédito,1
TX000539,T00169,C0076,2024-01-08,21395.95,Salud,débito,1
TX000540,T00304,C0135,2024-01-08,38756.96,Salud,débito,1
TX000541,T00333,C0149,2024-01-08,3673.22,Servicios,débito,0
TX000542,T00481,C0222,2024-01-08,53658.0,Indumentaria,débito,1
TX000543,T00524,C0244,2024-01-08,87129.69,E-commerce,crédito,1
TX000544,T00549,C0256,2024-01-08,15229.58,Entretenimiento,crédito,1
TX000545,T00569,C0267,2024-01-08,12360.16,Salud,crédito,1
TX000546,T00585,C0276,2024-01-08,12378.54,Restaurant,débito,1
TX000547,T00589,C0278,2024-01-08,2371.69,Entretenimiento,débito,1
TX000548,T00650,C0307,2024-01-08,7447.29,Servicios,crédito,1
TX000549,T00664,C0314,2024-01-08,36658.77,Combustible,débito,1
TX000550,T00681,C0320,2024-01-08,14443.53,Combustible,débito,1
TX000551,T00764,C0359,2024-01-08,56612.69,Restaurant,débito,1
TX000552,T00784,C0367,2024-01-08,34111.36,Entretenimiento,crédito,1
TX000553,T00787,C0371,2024-01-08,76870.56,Indumentaria,débito,1
TX000554,T00832,C0392,2024-01-08,48888.0,E-commerce,crédito,1
TX000555,T00881,C0413,2024-01-08,28626.24,Supermercado,débito,1
TX000556,T00970,C0457,2024-01-08,8582.96,Servicios,débito,1
TX000557,T00972,C0458,2024-01-08,26656.46,Salud,crédito,1
TX000558,T00990,C0466,2024-01-08,6061.97,Entretenimiento,débito,1
TX000559,T00998,C0469,2024-01-08,7996.0,Servicios,débito,1
TX000560,T01001,C0470,2024-01-08,14595.51,Servicios,débito,1
TX000561,T01042,C0490,2024-01-08,43474.77,Viajes,crédito,1
TX000562,T01059,C0499,2024-01-08,31132.95,Combustible,débito,1
TX000563,T01076,C0505,2024-01-08,26156.51,Supermercado,débito,1
TX000564,T01093,C0513,2024-01-08,29027.74,Supermercado,crédito,1
TX000565,T01107,C0518,2024-01-08,24941.43,Combustible,débito,1
TX000566,T01116,C0520,2024-01-08,66781.31,Entretenimiento,crédito,1
TX000567,T01141,C0530,2024-01-08,33185.99,Combustible,crédito,1
TX000568,T01143,C0531,2024-01-08,73313.87,Salud,crédito,1
TX000569,T01312,C0616,2024-01-08,21391.39,Servicios,débito,1
TX000570,T01374,C0645,2024-01-08,246974.02,Transferencia,débito,0
TX000571,T01410,C0659,2024-01-08,199009.88,Viajes,crédito,1
TX000572,T01608,C0750,2024-01-08,17275.12,Viajes,débito,1
TX000573,T01609,C0751,2024-01-08,48346.92,Transferencia,débito,1
TX000574,T01614,C0754,2024-01-08,18752.44,Combustible,débito,0
TX000575,T01622,C0757,2024-01-08,35321.87,E-commerce,débito,1
TX000576,T01627,C0761,2024-01-08,32818.01,Supermercado,débito,1
TX000577,T01652,C0771,2024-01-08,34230.86,Entretenimiento,crédito,1
TX000578,T01688,C0788,2024-01-08,4947.12,Servicios,débito,1
TX000579,T01695,C0792,2024-01-08,24301.62,Supermercado,débito,1
TX000580,T01766,C0827,2024-01-08,48258.64,Supermercado,débito,1
TX000581,T01779,C0833,2024-01-08,43602.05,Entretenimiento,crédito,1
TX000582,T01790,C0840,2024-01-08,22108.81,E-commerce,débito,1
TX000583,T01834,C0862,2024-01-08,9689.34,Servicios,débito,1
TX000584,T01917,C0902,2024-01-08,299567.66,Viajes,crédito,1
TX000585,T01939,C0915,2024-01-08,98944.4,Indumentaria,crédito,1
TX000586,T01952,C0922,2024-01-08,73033.81,Transferencia,débito,1
TX000587,T01958,C0926,2024-01-08,19406.12,E-commerce,débito,1
TX000588,T01974,C0934,2024-01-08,124229.01,Restaurant,débito,1
TX000589,T02097,C0995,2024-01-08,24853.06,Entretenimiento,crédito,1
TX000590,T02105,C0999,2024-01-08,51041.03,Servicios,débito,1
TX000591,T00034,C0014,2024-01-09,40004.74,E-commerce,crédito,1
TX000592,T00076,C0034,2024-01-09,69289.55,Combustible,débito,1
TX000593,T00121,C0057,2024-01-09,26037.82,Combustible,crédito,1
TX000594,T00165,C0074,2024-01-09,73010.52,Indumentaria,débito,1
TX000595,T00207,C0091,2024-01-09,29680.43,Servicios,débito,1
TX000596,T00266,C0114,2024-01-09,8181.23,Restaurant,débito,1
TX000597,T00352,C0160,2024-01-09,26086.55,Entretenimiento,débito,1
TX000598,T00365,C0166,2024-01-09,152279.43,Viajes,crédito,1
TX000599,T00462,C0213,2024-01-09,46611.57,Combustible,débito,1
TX000600,T00494,C0231,2024-01-09,146602.69,Supermercado,débito,1
TX000601,T00536,C0252,2024-01-09,27569.39,Entretenimiento,débito,1
TX000602,T00556,C0261,2024-01-09,21910.42,Supermercado,crédito,1
TX000603,T00610,C0287,2024-01-09,37805.34,Supermercado,débito,1
TX000604,T00613,C0289,2024-01-09,7841.24,Servicios,débito,1
TX000605,T00644,C0305,2024-01-09,9913.2,Servicios,débito,1
TX000606,T00649,C0307,2024-01-09,135318.36,Salud,débito,1
TX000607,T00717,C0340,2024-01-09,11987.67,Servicios,débito,1
TX000608,T00797,C0377,2024-01-09,61528.45,Combustible,débito,1
TX000609,T00815,C0384,2024-01-09,19392.61,Servicios,crédito,1
TX000610,T00824,C0388,2024-01-09,13036.4,Salud,crédito,1
TX000611,T00912,C0428,2024-01-09,8859.16,Servicios,débito,1
TX000612,T00920,C0433,2024-01-09,19695.52,Combustible,débito,0
TX000613,T00941,C0442,2024-01-09,55776.69,E-commerce,débito,1
TX000614,T00970,C0457,2024-01-09,26342.92,Supermercado,débito,1
TX000615,T00971,C0458,2024-01-09,4040.07,Combustible,débito,1
TX000616,T01015,C0476,2024-01-09,79512.49,Indumentaria,crédito,1
TX000617,T01053,C0495,2024-01-09,14824.51,Supermercado,débito,1
TX000618,T01059,C0499,2024-01-09,108546.88,Transferencia,débito,0
TX000619,T01184,C0553,2024-01-09,9080.72,Entretenimiento,débito,1
TX000620,T01211,C0566,2024-01-09,22662.66,Combustible,débito,1
TX000621,T01230,C0575,2024-01-09,18908.24,Supermercado,débito,1
TX000622,T01268,C0596,2024-01-09,172944.52,E-commerce,débito,1
TX000623,T01290,C0607,2024-01-09,14512.76,Supermercado,débito,1
TX000624,T01319,C0620,2024-01-09,28613.34,Entretenimiento,crédito,1
TX000625,T01380,C0647,2024-01-09,238888.47,Transferencia,débito,1
TX000626,T01442,C0673,2024-01-09,36366.81,Transferencia,débito,1
TX000627,T01443,C0674,2024-01-09,29709.84,Transferencia,débito,1
TX000628,T01456,C0682,2024-01-09,42363.16,Servicios,débito,1
TX000629,T01458,C0682,2024-01-09,59919.54,Combustible,crédito,1
TX000630,T01505,C0704,2024-01-09,56672.05,Supermercado,débito,1
TX000631,T01505,C0704,2024-01-09,21927.21,Combustible,débito,1
TX000632,T01509,C0706,2024-01-09,6307.01,Servicios,débito,0
TX000633,T01518,C0709,2024-01-09,5983.18,E-commerce,crédito,1
TX000634,T01520,C0710,2024-01-09,83654.54,Restaurant,crédito,1
TX000635,T01561,C0727,2024-01-09,22260.79,Transferencia,débito,1
TX000636,T01571,C0732,2024-01-09,19639.78,Restaurant,crédito,1
TX000637,T01601,C0746,2024-01-09,16433.09,Servicios,débito,1
TX000638,T01731,C0809,2024-01-09,2027.93,Servicios,débito,1
TX000639,T01812,C0850,2024-01-09,21529.91,Restaurant,débito,1
TX000640,T01874,C0881,2024-01-09,16600.11,Indumentaria,crédito,1
TX000641,T01892,C0891,2024-01-09,8740.29,Combustible,débito,1
TX000642,T01910,C0900,2024-01-09,26968.93,Restaurant,débito,1
TX000643,T01926,C0906,2024-01-09,7636.01,Entretenimiento,débito,1
TX000644,T01930,C0908,2024-01-09,41151.98,Supermercado,crédito,1
TX000645,T01947,C0920,2024-01-09,18462.4,Supermercado,débito,1
TX000646,T01958,C0926,2024-01-09,34567.89,Viajes,débito,1
TX000647,T02043,C0966,2024-01-09,21259.71,Combustible,débito,1
TX000648,T02082,C0987,2024-01-09,33746.06,Restaurant,crédito,1
TX000649,T00061,C0027,2024-01-10,33459.04,Transferencia,débito,1
TX000650,T00085,C0040,2024-01-10,11469.11,Supermercado,débito,1
TX000651,T00107,C0051,2024-01-10,20195.31,Entretenimiento,débito,1
TX000652,T00115,C0054,2024-01-10,44630.8,Indumentaria,débito,1
TX000653,T00145,C0066,2024-01-10,14241.41,Supermercado,débito,1
TX000654,T00152,C0070,2024-01-10,56197.24,Restaurant,débito,1
TX000655,T00156,C0071,2024-01-10,210484.61,Viajes,crédito,1
TX000656,T00166,C0074,2024-01-10,38417.29,Indumentaria,crédito,1
TX000657,T00168,C0075,2024-01-10,21988.76,Restaurant,débito,0
TX000658,T00198,C0088,2024-01-10,20302.84,Supermercado,débito,1
TX000659,T00210,C0091,2024-01-10,27123.86,Combustible,crédito,0
TX000660,T00254,C0109,2024-01-10,11987.26,Combustible,débito,1
TX000661,T00267,C0115,2024-01-10,193200.75,Transferencia,débito,1
TX000662,T00362,C0164,2024-01-10,21071.28,Restaurant,débito,1
TX000663,T00382,C0174,2024-01-10,5059.32,Servicios,débito,1
TX000664,T00497,C0231,2024-01-10,120986.47,Indumentaria,crédito,1
TX000665,T00525,C0247,2024-01-10,9094.6,Supermercado,débito,0
TX000666,T00574,C0269,2024-01-10,6600.49,Restaurant,crédito,1
TX000667,T00593,C0280,2024-01-10,7428.56,Servicios,débito,1
TX000668,T00605,C0285,2024-01-10,24280.03,Supermercado,débito,1
TX000669,T00621,C0293,2024-01-10,34993.29,Combustible,débito,1
TX000670,T00634,C0300,2024-01-10,10850.7,Restaurant,débito,1
TX000671,T00721,C0341,2024-01-10,8408.56,Supermercado,crédito,1
TX000672,T00741,C0350,2024-01-10,64363.99,Restaurant,débito,1
TX000673,T00756,C0354,2024-01-10,334531.11,Indumentaria,crédito,1
TX000674,T00775,C0364,2024-01-10,12074.23,Combustible,débito,1
TX000675,T00956,C0448,2024-01-10,19614.55,Restaurant,crédito,1
TX000676,T00962,C0452,2024-01-10,9221.04,Entretenimiento,débito,1
TX000677,T00970,C0457,2024-01-10,12964.97,Servicios,débito,1
TX000678,T00971,C0458,2024-01-10,16002.67,Entretenimiento,débito,1
TX000679,T00991,C0466,2024-01-10,16815.53,Supermercado,crédito,1
TX000680,T01019,C0478,2024-01-10,37312.78,Supermercado,crédito,1
TX000681,T01042,C0490,2024-01-10,40693.55,Viajes,crédito,1
TX000682,T01071,C0502,2024-01-10,26547.05,Salud,crédito,0
TX000683,T01182,C0551,2024-01-10,19810.73,E-commerce,crédito,1
TX000684,T01243,C0584,2024-01-10,71953.69,Supermercado,débito,1
TX000685,T01294,C0608,2024-01-10,66362.74,Restaurant,crédito,1
TX000686,T01294,C0608,2024-01-10,39605.3,Salud,crédito,1
TX000687,T01392,C0651,2024-01-10,42604.1,Supermercado,crédito,1
TX000688,T01392,C0651,2024-01-10,6968.27,Entretenimiento,crédito,1
TX000689,T01445,C0676,2024-01-10,39287.07,Servicios,débito,1
TX000690,T01519,C0710,2024-01-10,57402.64,Restaurant,débito,1
TX000691,T01521,C0710,2024-01-10,179260.43,Viajes,crédito,1
TX000692,T01549,C0722,2024-01-10,27498.43,Indumentaria,crédito,1
TX000693,T01561,C0727,2024-01-10,59400.42,Restaurant,débito,1
TX000694,T01613,C0753,2024-01-10,13086.78,Entretenimiento,crédito,1
TX000695,T01616,C0754,2024-01-10,84909.56,Transferencia,crédito,1
TX000696,T01640,C0767,2024-01-10,11070.92,Servicios,débito,1
TX000697,T01719,C0803,2024-01-10,56329.03,Restaurant,crédito,1
TX000698,T01788,C0839,2024-01-10,4834.03,Servicios,débito,1
TX000699,T01856,C0873,2024-01-10,26232.45,Entretenimiento,débito,1
TX000700,T01885,C0888,2024-01-10,54826.98,Transferencia,débito,1
TX000701,T01910,C0900,2024-01-10,78323.12,Restaurant,débito,1
TX000702,T01952,C0922,2024-01-10,8989.36,Servicios,débito,0
TX000703,T01969,C0932,2024-01-10,61414.81,Supermercado,débito,1
TX000704,T02042,C0965,2024-01-10,16229.37,Salud,débito,1
TX000705,T02053,C0971,2024-01-10,15675.62,Restaurant,crédito,1
